ID,Dataset,Month,Year,Desc,Raw_desc
101,Significant Cyber Incidents Since 2006,March,2019,The Australian Signals Directorate revealed that it had conducted cyber attacks against  ISIS  targets  in  the  Middle  East  to  disrupt  their  communications  in  coordination  with coalition forces.,March 2019.   The Australian Signals Directorate revealed that it had conducted cyber attacks against  ISIS  targets  in  the  Middle  East  to  disrupt  their  communications  in  coordination  with coalition forces.
102,Significant Cyber Incidents Since 2006,March,2019,An  Iranian  cyber  espionage  group  targeted  government  and  industry  digital infrastructure in Saudi Arabia and the U.S.,March  2019.    An  Iranian  cyber  espionage  group  targeted  government  and  industry  digital infrastructure in Saudi Arabia and the U.S.
103,Significant Cyber Incidents Since 2006,March,2019,State supported Vietnamese hackers targeted  foreign  automotive companies  to acquire IP.,March 2019.    State supported Vietnamese hackers targeted  foreign  automotive companies  to acquire IP.
104,Significant Cyber Incidents Since 2006,March,2019,Iran's intelligence service hacked into former IDF Chief and Israeli opposition leader Benny Gantz’ cellphone ahead of Israel’s April elections.,March 2019.    Iran's intelligence service hacked into former IDF Chief and Israeli opposition leader Benny Gantz’ cellphone ahead of Israel’s April elections.
105,Significant Cyber Incidents Since 2006,March,2019,North  Korean  hackers  targeted  an  Israeli  security  firm  as  part  of  an  industrial espionage campaign.,March  2019.   North  Korean  hackers  targeted  an  Israeli  security  firm  as  part  of  an  industrial espionage campaign.
106,Significant Cyber Incidents Since 2006,March,2019,Russian hackers targeted a number of European government agencies ahead of EU elections in May.,March 2019.  Russian hackers targeted a number of European government agencies ahead of EU elections in May.
107,Significant Cyber Incidents Since 2006,March,2019,Indonesia’s  National  Election  Commission  reported  that  Chinese  and  Russian hackers had probed Indonesia’s voter database ahead of presidential and legislative elections in the country.,March  2019.    Indonesia’s  National  Election  Commission  reported  that  Chinese  and  Russian hackers had probed Indonesia’s voter database ahead of presidential and legislative elections in the country.
108,Significant Cyber Incidents Since 2006,March,2019,"Civil  liberties  organizations  claimed  that  government-backed  hackers  targeted Egyptian human rights activists, media, and civil society organizations throughout 2019.","March  2019.    Civil  liberties  organizations  claimed  that  government-backed  hackers  targeted Egyptian human rights activists, media, and civil society organizations throughout 2019."
109,Significant Cyber Incidents Since 2006,March,2019,"The  UN  Security  Council  reported  that  North  Korea  has  used  state-sponsored hacking   to   evade   international   sanctions,   stealing   $670   million   in   foreign   currency   and cryptocurrency between 2015 and 2018.","March  2019.   The  UN  Security  Council  reported  that  North  Korea  has  used  state-sponsored hacking   to   evade   international   sanctions,   stealing   $670   million   in   foreign   currency   and cryptocurrency between 2015 and 2018."
110,Significant Cyber Incidents Since 2006,March,2019,"Iranian hackers targeted thousands of people at more than 200 oil-and-gas and heavy machinery companies across the world, stealing corporate secrets and wiping data from computers.","March 2019.  Iranian hackers targeted thousands of people at more than 200 oil-and-gas and heavy machinery companies across the world, stealing corporate secrets and wiping data from computers."
111,Significant Cyber Incidents Since 2006,March,2019,"Following an attack on Indian military forces in Kashmir, Pakistani hackers targeted almost 100 Indian government websites and critical systems. Indian officials reported that they engaged in offensive cyber measures to counter the attacks.","March 2019.  Following an attack on Indian military forces in Kashmir, Pakistani hackers targeted almost 100 Indian government websites and critical systems. Indian officials reported that they engaged in offensive cyber measures to counter the attacks."
112,Significant Cyber Incidents Since 2006,March,2019,U.S. officials reported that at least 27 universities in the U.S. had been targeted by Chinese hackers as part of a campaign to steal research on naval technologies.,March 2019.  U.S. officials reported that at least 27 universities in the U.S. had been targeted by Chinese hackers as part of a campaign to steal research on naval technologies.
