ID,industrycode,industry,code,name
1609,,Real Estate and Rental and Leasing,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)
1610,54,"Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services"
1611,,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services"
1612,,"Professional, Scientific, and Technical Services",5411,Legal Services
1613,,"Professional, Scientific, and Technical Services",54111,Offices of Lawyers
1614,,"Professional, Scientific, and Technical Services",541110,Offices of Lawyers
1615,,"Professional, Scientific, and Technical Services",54112,Offices of Notaries
1616,,"Professional, Scientific, and Technical Services",541120,Offices of Notaries
1617,,"Professional, Scientific, and Technical Services",54119,Other Legal Services
1618,,"Professional, Scientific, and Technical Services",541191,Title Abstract and Settlement Offices
1619,,"Professional, Scientific, and Technical Services",541199,All Other Legal Services
1620,,"Professional, Scientific, and Technical Services",5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
1621,,"Professional, Scientific, and Technical Services",54121,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
1622,,"Professional, Scientific, and Technical Services",541211,Offices of Certified Public Accountants
1623,,"Professional, Scientific, and Technical Services",541213,Tax Preparation Services
1624,,"Professional, Scientific, and Technical Services",541214,Payroll Services
1625,,"Professional, Scientific, and Technical Services",541219,Other Accounting Services
1626,,"Professional, Scientific, and Technical Services",5413,"Architectural, Engineering, and Related Services"
1627,,"Professional, Scientific, and Technical Services",54131,Architectural Services
1628,,"Professional, Scientific, and Technical Services",541310,Architectural Services
1629,,"Professional, Scientific, and Technical Services",54132,Landscape Architectural Services
1630,,"Professional, Scientific, and Technical Services",541320,Landscape Architectural Services
1631,,"Professional, Scientific, and Technical Services",54133,Engineering Services
1632,,"Professional, Scientific, and Technical Services",541330,Engineering Services
1633,,"Professional, Scientific, and Technical Services",54134,Drafting Services
1634,,"Professional, Scientific, and Technical Services",541340,Drafting Services
1635,,"Professional, Scientific, and Technical Services",54135,Building Inspection Services
1636,,"Professional, Scientific, and Technical Services",541350,Building Inspection Services
1637,,"Professional, Scientific, and Technical Services",54136,Geophysical Surveying and Mapping Services
1638,,"Professional, Scientific, and Technical Services",541360,Geophysical Surveying and Mapping Services
1639,,"Professional, Scientific, and Technical Services",54137,Surveying and Mapping (except Geophysical) Services
1640,,"Professional, Scientific, and Technical Services",541370,Surveying and Mapping (except Geophysical) Services
1641,,"Professional, Scientific, and Technical Services",54138,Testing Laboratories
1642,,"Professional, Scientific, and Technical Services",541380,Testing Laboratories
1643,,"Professional, Scientific, and Technical Services",5414,Specialized Design Services
1644,,"Professional, Scientific, and Technical Services",54141,Interior Design Services
1645,,"Professional, Scientific, and Technical Services",541410,Interior Design Services
1646,,"Professional, Scientific, and Technical Services",54142,Industrial Design Services
1647,,"Professional, Scientific, and Technical Services",541420,Industrial Design Services
1648,,"Professional, Scientific, and Technical Services",54143,Graphic Design Services
1649,,"Professional, Scientific, and Technical Services",541430,Graphic Design Services
1650,,"Professional, Scientific, and Technical Services",54149,Other Specialized Design Services
1651,,"Professional, Scientific, and Technical Services",541490,Other Specialized Design Services
1652,,"Professional, Scientific, and Technical Services",5415,Computer Systems Design and Related Services
1653,,"Professional, Scientific, and Technical Services",54151,Computer Systems Design and Related Services
1654,,"Professional, Scientific, and Technical Services",541511,Custom Computer Programming Services
1655,,"Professional, Scientific, and Technical Services",541512,Computer Systems Design Services
1656,,"Professional, Scientific, and Technical Services",541513,Computer Facilities Management Services
1657,,"Professional, Scientific, and Technical Services",541519,Other Computer Related Services
1658,,"Professional, Scientific, and Technical Services",5416,"Management, Scientific, and Technical Consulting Services"
1659,,"Professional, Scientific, and Technical Services",54161,Management Consulting Services
1660,,"Professional, Scientific, and Technical Services",541611,Administrative Management and General Management Consulting Services
1661,,"Professional, Scientific, and Technical Services",541612,Human Resources Consulting Services
1662,,"Professional, Scientific, and Technical Services",541613,Marketing Consulting Services
1663,,"Professional, Scientific, and Technical Services",541614,"Process, Physical Distribution, and Logistics Consulting Services"
1664,,"Professional, Scientific, and Technical Services",541618,Other Management Consulting Services
1665,,"Professional, Scientific, and Technical Services",54162,Environmental Consulting Services
1666,,"Professional, Scientific, and Technical Services",541620,Environmental Consulting Services
1667,,"Professional, Scientific, and Technical Services",54169,Other Scientific and Technical Consulting Services
1668,,"Professional, Scientific, and Technical Services",541690,Other Scientific and Technical Consulting Services
1669,,"Professional, Scientific, and Technical Services",5417,Scientific Research and Development Services
1670,,"Professional, Scientific, and Technical Services",54171,"Research and Development in the Physical, Engineering, and Life Sciences"
1671,,"Professional, Scientific, and Technical Services",541713,Research and Development in Nanotechnology
1672,,"Professional, Scientific, and Technical Services",541714,Research and Development in Biotechnology (except Nanobiotechnology)
1673,,"Professional, Scientific, and Technical Services",541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)"
1674,,"Professional, Scientific, and Technical Services",54172,Research and Development in the Social Sciences and Humanities
1675,,"Professional, Scientific, and Technical Services",541720,Research and Development in the Social Sciences and Humanities
1676,,"Professional, Scientific, and Technical Services",5418,"Advertising, Public Relations, and Related Services"
1677,,"Professional, Scientific, and Technical Services",54181,Advertising Agencies
1678,,"Professional, Scientific, and Technical Services",541810,Advertising Agencies
1679,,"Professional, Scientific, and Technical Services",54182,Public Relations Agencies
1680,,"Professional, Scientific, and Technical Services",541820,Public Relations Agencies
1681,,"Professional, Scientific, and Technical Services",54183,Media Buying Agencies
1682,,"Professional, Scientific, and Technical Services",541830,Media Buying Agencies
1683,,"Professional, Scientific, and Technical Services",54184,Media Representatives
1684,,"Professional, Scientific, and Technical Services",541840,Media Representatives
1685,,"Professional, Scientific, and Technical Services",54185,Outdoor Advertising
1686,,"Professional, Scientific, and Technical Services",541850,Outdoor Advertising
1687,,"Professional, Scientific, and Technical Services",54186,Direct Mail Advertising
1688,,"Professional, Scientific, and Technical Services",541860,Direct Mail Advertising
1689,,"Professional, Scientific, and Technical Services",54187,Advertising Material Distribution Services
1690,,"Professional, Scientific, and Technical Services",541870,Advertising Material Distribution Services
1691,,"Professional, Scientific, and Technical Services",54189,Other Services Related to Advertising
1692,,"Professional, Scientific, and Technical Services",541890,Other Services Related to Advertising
1693,,"Professional, Scientific, and Technical Services",5419,"Other Professional, Scientific, and Technical Services"
1694,,"Professional, Scientific, and Technical Services",54191,Marketing Research and Public Opinion Polling
1695,,"Professional, Scientific, and Technical Services",541910,Marketing Research and Public Opinion Polling
1696,,"Professional, Scientific, and Technical Services",54192,Photographic Services
1697,,"Professional, Scientific, and Technical Services",541921,"Photography Studios, Portrait"
1698,,"Professional, Scientific, and Technical Services",541922,Commercial Photography
1699,,"Professional, Scientific, and Technical Services",54193,Translation and Interpretation Services
1700,,"Professional, Scientific, and Technical Services",541930,Translation and Interpretation Services
1701,,"Professional, Scientific, and Technical Services",54194,Veterinary Services
1702,,"Professional, Scientific, and Technical Services",541940,Veterinary Services
1703,,"Professional, Scientific, and Technical Services",54199,"All Other Professional, Scientific, and Technical Services"
1704,,"Professional, Scientific, and Technical Services",541990,"All Other Professional, Scientific, and Technical Services"
1705,55,Management of Companies and Enterprises,55,Management of Companies and Enterprises
1706,,Management of Companies and Enterprises,551,Management of Companies and Enterprises
1707,,Management of Companies and Enterprises,5511,Management of Companies and Enterprises
1708,,Management of Companies and Enterprises,55111,Management of Companies and Enterprises
1709,,Management of Companies and Enterprises,551111,Offices of Bank Holding Companies
1710,,Management of Companies and Enterprises,551112,Offices of Other Holding Companies
1711,,Management of Companies and Enterprises,551114,"Corporate, Subsidiary, and Regional Managing Offices"
1712,56,Administrative and Support and Waste Management and Remediation Services,56,Administrative and Support and Waste Management and Remediation Services
1713,,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services
1714,,Administrative and Support and Waste Management and Remediation Services,5611,Office Administrative Services
1715,,Administrative and Support and Waste Management and Remediation Services,56111,Office Administrative Services
1716,,Administrative and Support and Waste Management and Remediation Services,561110,Office Administrative Services
1717,,Administrative and Support and Waste Management and Remediation Services,5612,Facilities Support Services
1718,,Administrative and Support and Waste Management and Remediation Services,56121,Facilities Support Services
1719,,Administrative and Support and Waste Management and Remediation Services,561210,Facilities Support Services
1720,,Administrative and Support and Waste Management and Remediation Services,5613,Employment Services
1721,,Administrative and Support and Waste Management and Remediation Services,56131,Employment Placement Agencies and Executive Search Services
1722,,Administrative and Support and Waste Management and Remediation Services,561311,Employment Placement Agencies
1723,,Administrative and Support and Waste Management and Remediation Services,561312,Executive Search Services
1724,,Administrative and Support and Waste Management and Remediation Services,56132,Temporary Help Services
1725,,Administrative and Support and Waste Management and Remediation Services,561320,Temporary Help Services
1726,,Administrative and Support and Waste Management and Remediation Services,56133,Professional Employer Organizations
1727,,Administrative and Support and Waste Management and Remediation Services,561330,Professional Employer Organizations
1728,,Administrative and Support and Waste Management and Remediation Services,5614,Business Support Services
1729,,Administrative and Support and Waste Management and Remediation Services,56141,Document Preparation Services
1730,,Administrative and Support and Waste Management and Remediation Services,561410,Document Preparation Services
1731,,Administrative and Support and Waste Management and Remediation Services,56142,Telephone Call Centers
1732,,Administrative and Support and Waste Management and Remediation Services,561421,Telephone Answering Services
1733,,Administrative and Support and Waste Management and Remediation Services,561422,Telemarketing Bureaus and Other Contact Centers
1734,,Administrative and Support and Waste Management and Remediation Services,56143,Business Service Centers
1735,,Administrative and Support and Waste Management and Remediation Services,561431,Private Mail Centers
1736,,Administrative and Support and Waste Management and Remediation Services,561439,Other Business Service Centers (including Copy Shops)
1737,,Administrative and Support and Waste Management and Remediation Services,56144,Collection Agencies
1738,,Administrative and Support and Waste Management and Remediation Services,561440,Collection Agencies
1739,,Administrative and Support and Waste Management and Remediation Services,56145,Credit Bureaus
1740,,Administrative and Support and Waste Management and Remediation Services,561450,Credit Bureaus
1741,,Administrative and Support and Waste Management and Remediation Services,56149,Other Business Support Services
1742,,Administrative and Support and Waste Management and Remediation Services,561491,Repossession Services
1743,,Administrative and Support and Waste Management and Remediation Services,561492,Court Reporting and Stenotype Services
1744,,Administrative and Support and Waste Management and Remediation Services,561499,All Other Business Support Services
1745,,Administrative and Support and Waste Management and Remediation Services,5615,Travel Arrangement and Reservation Services
1746,,Administrative and Support and Waste Management and Remediation Services,56151,Travel Agencies
1747,,Administrative and Support and Waste Management and Remediation Services,561510,Travel Agencies
1748,,Administrative and Support and Waste Management and Remediation Services,56152,Tour Operators
1749,,Administrative and Support and Waste Management and Remediation Services,561520,Tour Operators
1750,,Administrative and Support and Waste Management and Remediation Services,56159,Other Travel Arrangement and Reservation Services
1751,,Administrative and Support and Waste Management and Remediation Services,561591,Convention and Visitors Bureaus
1752,,Administrative and Support and Waste Management and Remediation Services,561599,All Other Travel Arrangement and Reservation Services
1753,,Administrative and Support and Waste Management and Remediation Services,5616,Investigation and Security Services
1754,,Administrative and Support and Waste Management and Remediation Services,56161,"Investigation, Guard, and Armored Car Services"
1755,,Administrative and Support and Waste Management and Remediation Services,561611,Investigation Services
1756,,Administrative and Support and Waste Management and Remediation Services,561612,Security Guards and Patrol Services
1757,,Administrative and Support and Waste Management and Remediation Services,561613,Armored Car Services
1758,,Administrative and Support and Waste Management and Remediation Services,56162,Security Systems Services
1759,,Administrative and Support and Waste Management and Remediation Services,561621,Security Systems Services (except Locksmiths)
1760,,Administrative and Support and Waste Management and Remediation Services,561622,Locksmiths
1761,,Administrative and Support and Waste Management and Remediation Services,5617,Services to Buildings and Dwellings
1762,,Administrative and Support and Waste Management and Remediation Services,56171,Exterminating and Pest Control Services
1763,,Administrative and Support and Waste Management and Remediation Services,561710,Exterminating and Pest Control Services
1764,,Administrative and Support and Waste Management and Remediation Services,56172,Janitorial Services
1765,,Administrative and Support and Waste Management and Remediation Services,561720,Janitorial Services
1766,,Administrative and Support and Waste Management and Remediation Services,56173,Landscaping Services
1767,,Administrative and Support and Waste Management and Remediation Services,561730,Landscaping Services
1768,,Administrative and Support and Waste Management and Remediation Services,56174,Carpet and Upholstery Cleaning Services
1769,,Administrative and Support and Waste Management and Remediation Services,561740,Carpet and Upholstery Cleaning Services
1770,,Administrative and Support and Waste Management and Remediation Services,56179,Other Services to Buildings and Dwellings
1771,,Administrative and Support and Waste Management and Remediation Services,561790,Other Services to Buildings and Dwellings
1772,,Administrative and Support and Waste Management and Remediation Services,5619,Other Support Services
1773,,Administrative and Support and Waste Management and Remediation Services,56191,Packaging and Labeling Services
1774,,Administrative and Support and Waste Management and Remediation Services,561910,Packaging and Labeling Services
1775,,Administrative and Support and Waste Management and Remediation Services,56192,Convention and Trade Show Organizers
1776,,Administrative and Support and Waste Management and Remediation Services,561920,Convention and Trade Show Organizers
1777,,Administrative and Support and Waste Management and Remediation Services,56199,All Other Support Services
1778,,Administrative and Support and Waste Management and Remediation Services,561990,All Other Support Services
1779,,Administrative and Support and Waste Management and Remediation Services,562,Waste Management and Remediation Services
1780,,Administrative and Support and Waste Management and Remediation Services,5621,Waste Collection
1781,,Administrative and Support and Waste Management and Remediation Services,56211,Waste Collection
1782,,Administrative and Support and Waste Management and Remediation Services,562111,Solid Waste Collection
1783,,Administrative and Support and Waste Management and Remediation Services,562112,Hazardous Waste Collection
1784,,Administrative and Support and Waste Management and Remediation Services,562119,Other Waste Collection
1785,,Administrative and Support and Waste Management and Remediation Services,5622,Waste Treatment and Disposal
1786,,Administrative and Support and Waste Management and Remediation Services,56221,Waste Treatment and Disposal
1787,,Administrative and Support and Waste Management and Remediation Services,562211,Hazardous Waste Treatment and Disposal
1788,,Administrative and Support and Waste Management and Remediation Services,562212,Solid Waste Landfill
1789,,Administrative and Support and Waste Management and Remediation Services,562213,Solid Waste Combustors and Incinerators
1790,,Administrative and Support and Waste Management and Remediation Services,562219,Other Nonhazardous Waste Treatment and Disposal
1791,,Administrative and Support and Waste Management and Remediation Services,5629,Remediation and Other Waste Management Services
1792,,Administrative and Support and Waste Management and Remediation Services,56291,Remediation Services
1793,,Administrative and Support and Waste Management and Remediation Services,562910,Remediation Services
1794,,Administrative and Support and Waste Management and Remediation Services,56292,Materials Recovery Facilities
1795,,Administrative and Support and Waste Management and Remediation Services,562920,Materials Recovery Facilities
1796,,Administrative and Support and Waste Management and Remediation Services,56299,All Other Waste Management Services
1797,,Administrative and Support and Waste Management and Remediation Services,562991,Septic Tank and Related Services
1798,,Administrative and Support and Waste Management and Remediation Services,562998,All Other Miscellaneous Waste Management Services
1799,61,Educational Services,61,Educational Services
1800,,Educational Services,611,Educational Services
1801,,Educational Services,6111,Elementary and Secondary Schools
1802,,Educational Services,61111,Elementary and Secondary Schools
1803,,Educational Services,611110,Elementary and Secondary Schools
1804,,Educational Services,6112,Junior Colleges
1805,,Educational Services,61121,Junior Colleges
1806,,Educational Services,611210,Junior Colleges
1807,,Educational Services,6113,"Colleges, Universities, and Professional Schools"
1808,,Educational Services,61131,"Colleges, Universities, and Professional Schools"
1809,,Educational Services,611310,"Colleges, Universities, and Professional Schools"
1810,,Educational Services,6114,Business Schools and Computer and Management Training
1811,,Educational Services,61141,Business and Secretarial Schools
1812,,Educational Services,611410,Business and Secretarial Schools
1813,,Educational Services,61142,Computer Training
1814,,Educational Services,611420,Computer Training
1815,,Educational Services,61143,Professional and Management Development Training
1816,,Educational Services,611430,Professional and Management Development Training
1817,,Educational Services,6115,Technical and Trade Schools
1818,,Educational Services,61151,Technical and Trade Schools
1819,,Educational Services,611511,Cosmetology and Barber Schools
1820,,Educational Services,611512,Flight Training
1821,,Educational Services,611513,Apprenticeship Training
1822,,Educational Services,611519,Other Technical and Trade Schools
1823,,Educational Services,6116,Other Schools and Instruction
1824,,Educational Services,61161,Fine Arts Schools
1825,,Educational Services,611610,Fine Arts Schools
1826,,Educational Services,61162,Sports and Recreation Instruction
1827,,Educational Services,611620,Sports and Recreation Instruction
1828,,Educational Services,61163,Language Schools
1829,,Educational Services,611630,Language Schools
1830,,Educational Services,61169,All Other Schools and Instruction
1831,,Educational Services,611691,Exam Preparation and Tutoring
1832,,Educational Services,611692,Automobile Driving Schools
1833,,Educational Services,611699,All Other Miscellaneous Schools and Instruction
1834,,Educational Services,6117,Educational Support Services
1835,,Educational Services,61171,Educational Support Services
1836,,Educational Services,611710,Educational Support Services
1837,62,Health Care and Social Assistance,62,Health Care and Social Assistance
1838,,Health Care and Social Assistance,621,Ambulatory Health Care Services
1839,,Health Care and Social Assistance,6211,Offices of Physicians
1840,,Health Care and Social Assistance,62111,Offices of Physicians
1841,,Health Care and Social Assistance,621111,Offices of Physicians (except Mental Health Specialists)
1842,,Health Care and Social Assistance,621112,"Offices of Physicians, Mental Health Specialists"
1843,,Health Care and Social Assistance,6212,Offices of Dentists
1844,,Health Care and Social Assistance,62121,Offices of Dentists
1845,,Health Care and Social Assistance,621210,Offices of Dentists
1846,,Health Care and Social Assistance,6213,Offices of Other Health Practitioners
1847,,Health Care and Social Assistance,62131,Offices of Chiropractors
1848,,Health Care and Social Assistance,621310,Offices of Chiropractors
1849,,Health Care and Social Assistance,62132,Offices of Optometrists
1850,,Health Care and Social Assistance,621320,Offices of Optometrists
1851,,Health Care and Social Assistance,62133,Offices of Mental Health Practitioners (except Physicians)
1852,,Health Care and Social Assistance,621330,Offices of Mental Health Practitioners (except Physicians)
1853,,Health Care and Social Assistance,62134,"Offices of Physical, Occupational and Speech Therapists, and Audiologists"
1854,,Health Care and Social Assistance,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists"
1855,,Health Care and Social Assistance,62139,Offices of All Other Health Practitioners
1856,,Health Care and Social Assistance,621391,Offices of Podiatrists
1857,,Health Care and Social Assistance,621399,Offices of All Other Miscellaneous Health Practitioners
1858,,Health Care and Social Assistance,6214,Outpatient Care Centers
1859,,Health Care and Social Assistance,62141,Family Planning Centers
1860,,Health Care and Social Assistance,621410,Family Planning Centers
1861,,Health Care and Social Assistance,62142,Outpatient Mental Health and Substance Abuse Centers
1862,,Health Care and Social Assistance,621420,Outpatient Mental Health and Substance Abuse Centers
1863,,Health Care and Social Assistance,62149,Other Outpatient Care Centers
1864,,Health Care and Social Assistance,621491,HMO Medical Centers
1865,,Health Care and Social Assistance,621492,Kidney Dialysis Centers
1866,,Health Care and Social Assistance,621493,Freestanding Ambulatory Surgical and Emergency Centers
1867,,Health Care and Social Assistance,621498,All Other Outpatient Care Centers
1868,,Health Care and Social Assistance,6215,Medical and Diagnostic Laboratories
1869,,Health Care and Social Assistance,62151,Medical and Diagnostic Laboratories
1870,,Health Care and Social Assistance,621511,Medical Laboratories
1871,,Health Care and Social Assistance,621512,Diagnostic Imaging Centers
1872,,Health Care and Social Assistance,6216,Home Health Care Services
1873,,Health Care and Social Assistance,62161,Home Health Care Services
1874,,Health Care and Social Assistance,621610,Home Health Care Services
1875,,Health Care and Social Assistance,6219,Other Ambulatory Health Care Services
1876,,Health Care and Social Assistance,62191,Ambulance Services
1877,,Health Care and Social Assistance,621910,Ambulance Services
1878,,Health Care and Social Assistance,62199,All Other Ambulatory Health Care Services
1879,,Health Care and Social Assistance,621991,Blood and Organ Banks
1880,,Health Care and Social Assistance,621999,All Other Miscellaneous Ambulatory Health Care Services
1881,,Health Care and Social Assistance,622,Hospitals
1882,,Health Care and Social Assistance,6221,General Medical and Surgical Hospitals
1883,,Health Care and Social Assistance,62211,General Medical and Surgical Hospitals
1884,,Health Care and Social Assistance,622110,General Medical and Surgical Hospitals
1885,,Health Care and Social Assistance,6222,Psychiatric and Substance Abuse Hospitals
1886,,Health Care and Social Assistance,62221,Psychiatric and Substance Abuse Hospitals
1887,,Health Care and Social Assistance,622210,Psychiatric and Substance Abuse Hospitals
1888,,Health Care and Social Assistance,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals
1889,,Health Care and Social Assistance,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals
1890,,Health Care and Social Assistance,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals
1891,,Health Care and Social Assistance,623,Nursing and Residential Care Facilities
1892,,Health Care and Social Assistance,6231,Nursing Care Facilities (Skilled Nursing Facilities)
1893,,Health Care and Social Assistance,62311,Nursing Care Facilities (Skilled Nursing Facilities)
1894,,Health Care and Social Assistance,623110,Nursing Care Facilities (Skilled Nursing Facilities)
1895,,Health Care and Social Assistance,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities"
1896,,Health Care and Social Assistance,62321,Residential Intellectual and Developmental Disability Facilities
1897,,Health Care and Social Assistance,623210,Residential Intellectual and Developmental Disability Facilities
1898,,Health Care and Social Assistance,62322,Residential Mental Health and Substance Abuse Facilities
1899,,Health Care and Social Assistance,623220,Residential Mental Health and Substance Abuse Facilities
1900,,Health Care and Social Assistance,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly
1901,,Health Care and Social Assistance,62331,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly
1902,,Health Care and Social Assistance,623311,Continuing Care Retirement Communities
1903,,Health Care and Social Assistance,623312,Assisted Living Facilities for the Elderly
1904,,Health Care and Social Assistance,6239,Other Residential Care Facilities
1905,,Health Care and Social Assistance,62399,Other Residential Care Facilities
1906,,Health Care and Social Assistance,623990,Other Residential Care Facilities
1907,,Health Care and Social Assistance,624,Social Assistance
1908,,Health Care and Social Assistance,6241,Individual and Family Services
1909,,Health Care and Social Assistance,62411,Child and Youth Services
1910,,Health Care and Social Assistance,624110,Child and Youth Services
1911,,Health Care and Social Assistance,62412,Services for the Elderly and Persons with Disabilities
1912,,Health Care and Social Assistance,624120,Services for the Elderly and Persons with Disabilities
1913,,Health Care and Social Assistance,62419,Other Individual and Family Services
1914,,Health Care and Social Assistance,624190,Other Individual and Family Services
1915,,Health Care and Social Assistance,6242,"Community Food and Housing, and Emergency and Other Relief Services"
1916,,Health Care and Social Assistance,62421,Community Food Services
1917,,Health Care and Social Assistance,624210,Community Food Services
1918,,Health Care and Social Assistance,62422,Community Housing Services
1919,,Health Care and Social Assistance,624221,Temporary Shelters
1920,,Health Care and Social Assistance,624229,Other Community Housing Services
1921,,Health Care and Social Assistance,62423,Emergency and Other Relief Services
1922,,Health Care and Social Assistance,624230,Emergency and Other Relief Services
1923,,Health Care and Social Assistance,6243,Vocational Rehabilitation Services
1924,,Health Care and Social Assistance,62431,Vocational Rehabilitation Services
1925,,Health Care and Social Assistance,624310,Vocational Rehabilitation Services
1926,,Health Care and Social Assistance,6244,Child Day Care Services
1927,,Health Care and Social Assistance,62441,Child Day Care Services
1928,,Health Care and Social Assistance,624410,Child Day Care Services
1929,71,"Arts, Entertainment, and Recreation",71,"Arts, Entertainment, and Recreation"
1930,,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries"
1931,,"Arts, Entertainment, and Recreation",7111,Performing Arts Companies
1932,,"Arts, Entertainment, and Recreation",71111,Theater Companies and Dinner Theaters
1933,,"Arts, Entertainment, and Recreation",711110,Theater Companies and Dinner Theaters
1934,,"Arts, Entertainment, and Recreation",71112,Dance Companies
1935,,"Arts, Entertainment, and Recreation",711120,Dance Companies
1936,,"Arts, Entertainment, and Recreation",71113,Musical Groups and Artists
1937,,"Arts, Entertainment, and Recreation",711130,Musical Groups and Artists
1938,,"Arts, Entertainment, and Recreation",71119,Other Performing Arts Companies
1939,,"Arts, Entertainment, and Recreation",711190,Other Performing Arts Companies
1940,,"Arts, Entertainment, and Recreation",7112,Spectator Sports
1941,,"Arts, Entertainment, and Recreation",71121,Spectator Sports
1942,,"Arts, Entertainment, and Recreation",711211,Sports Teams and Clubs
1943,,"Arts, Entertainment, and Recreation",711212,Racetracks
1944,,"Arts, Entertainment, and Recreation",711219,Other Spectator Sports
1945,,"Arts, Entertainment, and Recreation",7113,"Promoters of Performing Arts, Sports, and Similar Events"
1946,,"Arts, Entertainment, and Recreation",71131,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
1947,,"Arts, Entertainment, and Recreation",711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
1948,,"Arts, Entertainment, and Recreation",71132,"Promoters of Performing Arts, Sports, and Similar Events without Facilities"
1949,,"Arts, Entertainment, and Recreation",711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities"
1950,,"Arts, Entertainment, and Recreation",7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
1951,,"Arts, Entertainment, and Recreation",71141,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
1952,,"Arts, Entertainment, and Recreation",711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
1953,,"Arts, Entertainment, and Recreation",7115,"Independent Artists, Writers, and Performers"
1954,,"Arts, Entertainment, and Recreation",71151,"Independent Artists, Writers, and Performers"
1955,,"Arts, Entertainment, and Recreation",711510,"Independent Artists, Writers, and Performers"
1956,,"Arts, Entertainment, and Recreation",712,"Museums, Historical Sites, and Similar Institutions"
1957,,"Arts, Entertainment, and Recreation",7121,"Museums, Historical Sites, and Similar Institutions"
1958,,"Arts, Entertainment, and Recreation",71211,Museums
1959,,"Arts, Entertainment, and Recreation",712110,Museums
1960,,"Arts, Entertainment, and Recreation",71212,Historical Sites
1961,,"Arts, Entertainment, and Recreation",712120,Historical Sites
1962,,"Arts, Entertainment, and Recreation",71213,Zoos and Botanical Gardens
1963,,"Arts, Entertainment, and Recreation",712130,Zoos and Botanical Gardens
1964,,"Arts, Entertainment, and Recreation",71219,Nature Parks and Other Similar Institutions
1965,,"Arts, Entertainment, and Recreation",712190,Nature Parks and Other Similar Institutions
1966,,"Arts, Entertainment, and Recreation",713,"Amusement, Gambling, and Recreation Industries"
1967,,"Arts, Entertainment, and Recreation",7131,Amusement Parks and Arcades
1968,,"Arts, Entertainment, and Recreation",71311,Amusement and Theme Parks
1969,,"Arts, Entertainment, and Recreation",713110,Amusement and Theme Parks
1970,,"Arts, Entertainment, and Recreation",71312,Amusement Arcades
1971,,"Arts, Entertainment, and Recreation",713120,Amusement Arcades
1972,,"Arts, Entertainment, and Recreation",7132,Gambling Industries
1973,,"Arts, Entertainment, and Recreation",71321,Casinos (except Casino Hotels)
1974,,"Arts, Entertainment, and Recreation",713210,Casinos (except Casino Hotels)
1975,,"Arts, Entertainment, and Recreation",71329,Other Gambling Industries
1976,,"Arts, Entertainment, and Recreation",713290,Other Gambling Industries
1977,,"Arts, Entertainment, and Recreation",7139,Other Amusement and Recreation Industries
1978,,"Arts, Entertainment, and Recreation",71391,Golf Courses and Country Clubs
1979,,"Arts, Entertainment, and Recreation",713910,Golf Courses and Country Clubs
1980,,"Arts, Entertainment, and Recreation",71392,Skiing Facilities
1981,,"Arts, Entertainment, and Recreation",713920,Skiing Facilities
1982,,"Arts, Entertainment, and Recreation",71393,Marinas
1983,,"Arts, Entertainment, and Recreation",713930,Marinas
1984,,"Arts, Entertainment, and Recreation",71394,Fitness and Recreational Sports Centers
1985,,"Arts, Entertainment, and Recreation",713940,Fitness and Recreational Sports Centers
1986,,"Arts, Entertainment, and Recreation",71395,Bowling Centers
1987,,"Arts, Entertainment, and Recreation",713950,Bowling Centers
1988,,"Arts, Entertainment, and Recreation",71399,All Other Amusement and Recreation Industries
1989,,"Arts, Entertainment, and Recreation",713990,All Other Amusement and Recreation Industries
1990,72,Accommodation and Food Services,72,Accommodation and Food Services
1991,,Accommodation and Food Services,721,Accommodation
1992,,Accommodation and Food Services,7211,Traveler Accommodation
1993,,Accommodation and Food Services,72111,Hotels (except Casino Hotels) and Motels
1994,,Accommodation and Food Services,721110,Hotels (except Casino Hotels) and Motels
1995,,Accommodation and Food Services,72112,Casino Hotels
1996,,Accommodation and Food Services,721120,Casino Hotels
1997,,Accommodation and Food Services,72119,Other Traveler Accommodation
1998,,Accommodation and Food Services,721191,Bed-and-Breakfast Inns
1999,,Accommodation and Food Services,721199,All Other Traveler Accommodation
